npanxx,lata,ocn
731469,464,9419
731479,464,9419
931485,464,9419
270286,464,9691
270395,464,9691
270563,464,9691
270597,464,9691
270628,464,9691
270655,464,9691
270677,464,9691
270694,464,9691
270749,464,9691
270758,464,9691
270822,464,9691
270928,464,9691
270939,464,9691
859241,466,0208
859297,466,0208
859967,466,0208
859977,466,0208
606228,466,0406
606265,466,0406
606297,466,0406
606349,466,0406
606652,466,0406
606673,466,0406
606686,466,0406
606884,466,0406
606452,466,0408
606478,466,0408
606479,466,0408
606587,466,0408
606279,466,0411
606295,466,0411
606374,466,0411
606378,466,0411
606398,466,0411
606558,466,0411
606672,466,0411
606690,466,0411
606522,466,0414
606662,466,0414
606668,466,0414
606725,466,0414
606738,466,0414
606743,466,0414
606768,466,0414
606287,466,0415
606364,466,0415
606593,466,0415
606965,466,0415
606251,466,0419
606368,466,0419
606447,466,0419
606642,466,0419
606785,466,0419
606946,466,0419
606372,466,193F
606506,466,238H
606519,466,238H
606518,466,2466
606600,466,2466
606601,466,2466
606604,466,2466
606605,466,2466
606607,466,2466
606612,466,2466
606613,466,2466
606614,466,2466
859517,466,2466
859518,466,2466
859520,466,2466
859522,466,2466
859528,466,2466
859549,466,2466
859569,466,2466
859693,466,2466
859742,466,2466
859899,466,2466
859963,466,2466
606208,466,2623
606212,466,2623
606214,466,2623
606282,466,2623
606284,466,2623
606291,466,2623
606332,466,2623
606334,466,2623
606446,466,2623
606503,466,2623
606610,466,2623
606629,466,2623
606637,466,2623
606695,466,2623
606703,466,2623
606896,466,2623
606947,466,2623
606949,466,2623
606956,466,2623
606963,466,2623
606969,466,2623
606984,466,2623
606989,466,2623
859618,466,2623
859671,466,2623
859697,466,2623
859704,466,2623
859804,466,2623
859937,466,2623
859943,466,2623
859944,466,2623
859974,466,2623
859205,466,2722
859805,466,3107
859812,466,3107
606516,466,3108
606575,466,3108
606688,466,3108
859286,466,3495
859519,466,3495
859577,466,355E
606261,466,365C
606262,466,365C
606263,466,365C
606264,466,365C
606428,466,365C
606552,466,365C
606767,466,365C
606802,466,365C
859247,466,365C
859420,466,365C
859489,466,365C
859513,466,365C
859536,466,365C
859539,466,365C
859691,466,365C
859787,466,365C
859913,466,365C
859979,466,365C
859368,466,3786
606354,466,4002
606376,466,4002
606315,466,4036
606316,466,4036
606465,466,4036
606694,466,4036
606781,466,4036
606922,466,4036
606923,466,4036
606383,466,404D
606389,466,404D
606404,466,404D
859395,466,404D
606585,466,419C
606281,466,419E
606403,466,419E
606551,466,419E
502427,466,4211
606220,466,4211
606229,466,4211
606363,466,4211
606412,466,4211
606517,466,4211
606531,466,4211
606617,466,4211
606641,466,4211
606644,466,4211
606645,466,4211
606649,466,4211
606656,466,4211
606659,466,4211
606698,466,4211
606713,466,4211
606714,466,4211
606716,466,4211
606717,466,4211
606718,466,4211
606722,466,4211
606729,466,4211
606731,466,4211
606732,466,4211
606752,466,4211
606753,466,4211
606755,466,4211
606764,466,4211
606766,466,4211
606769,466,4211
606772,466,4211
606773,466,4211
606774,466,4211
606775,466,4211
606779,466,4211
606826,466,4211
606894,466,4211
606934,466,4211
606945,466,4211
606953,466,4211
606981,466,4211
859217,466,4211
859646,466,4211
859651,466,4211
859658,466,4211
859681,466,4211
859696,466,4211
859712,466,4211
859715,466,4211
859719,466,4211
859721,466,4211
859762,466,4211
859765,466,4211
859972,466,4211
502603,466,4369
606252,466,4369
606257,466,4369
606259,466,4369
606266,466,4369
606390,466,4369
606392,466,4369
606393,466,4369
606394,466,4369
606488,466,4369
606536,466,4369
606547,466,4369
606618,466,4369
606619,466,4369
606620,466,4369
606621,466,4369
606653,466,4369
606654,466,4369
606655,466,4369
606657,466,4369
606658,466,4369
606685,466,4369
606824,466,4369
606879,466,4369
606887,466,4369
606907,466,4369
606909,466,4369
606910,466,4369
606913,466,4369
606930,466,4369
859251,466,4369
859274,466,4369
859305,466,4369
859350,466,4369
859353,466,4369
859354,466,4369
859439,466,4369
859459,466,4369
859554,466,4369
859559,466,4369
859587,466,4369
859605,466,4369
859648,466,4369
859695,466,4369
859754,466,4369
859755,466,4369
859756,466,4369
859759,466,4369
859809,466,4369
859868,466,4369
859964,466,4369
859965,466,4369
423603,466,516C
502325,466,516C
606289,466,516C
606357,466,516C
859349,466,516C
859423,466,516C
859535,466,516C
859337,466,551G
606441,466,559E
423489,466,6214
502316,466,6214
502735,466,6214
606205,466,6214
606219,466,6214
606224,466,6214
606226,466,6214
606230,466,6214
606231,466,6214
606233,466,6214
606269,466,6214
606272,466,6214
606273,466,6214
606275,466,6214
606276,466,6214
606280,466,6214
606302,466,6214
606304,466,6214
606306,466,6214
606307,466,6214
606310,466,6214
606335,466,6214
606336,466,6214
606344,466,6214
606356,466,6214
606362,466,6214
606367,466,6214
606391,466,6214
606417,466,6214
606422,466,6214
606424,466,6214
606425,466,6214
606434,466,6214
606454,466,6214
606481,466,6214
606483,466,6214
606484,466,6214
606499,466,6214
606521,466,6214
606524,466,6214
606534,466,6214
606541,466,6214
606560,466,6214
606584,466,6214
606588,466,6214
606603,466,6214
606627,466,6214
606669,466,6214
606706,466,6214
606733,466,6214
606748,466,6214
606776,466,6214
606782,466,6214
606795,466,6214
606813,466,6214
606842,466,6214
606854,466,6214
606899,466,6214
606975,466,6214
859200,466,6214
859208,466,6214
859227,466,6214
859229,466,6214
859230,466,6214
859270,466,6214
859285,466,6214
859295,466,6214
859317,466,6214
859319,466,6214
859324,466,6214
859325,466,6214
859333,466,6214
859338,466,6214
859339,466,6214
859351,466,6214
859358,466,6214
859382,466,6214
859432,466,6214
859435,466,6214
859437,466,6214
859457,466,6214
859470,466,6214
859473,466,6214
859475,466,6214
859481,466,6214
859494,466,6214
859553,466,6214
859576,466,6214
859582,466,6214
859583,466,6214
859585,466,6214
859588,466,6214
859595,466,6214
859608,466,6214
859613,466,6214
859619,466,6214
859636,466,6214
859684,466,6214
859699,466,6214
859707,466,6214
859749,466,6214
859753,466,6214
859771,466,6214
859797,466,6214
859806,466,6214
859882,466,6214
859893,466,6214
859948,466,6214
423801,466,6278
502542,466,6500
502642,466,6500
606202,466,6500
606206,466,6500
606207,466,6500
606209,466,6500
606210,466,6500
606217,466,6500
606225,466,6500
606235,466,6500
606260,466,6500
606301,466,6500
606303,466,6500
606305,466,6500
606308,466,6500
606309,466,6500
606312,466,6500
606331,466,6500
606341,466,6500
606342,466,6500
606359,466,6500
606369,466,6500
606371,466,6500
606375,466,6500
606386,466,6500
606402,466,6500
606407,466,6500
606416,466,6500
606471,466,6500
606510,466,6500
606515,466,6500
606548,466,6500
606594,466,6500
606595,466,6500
606670,466,6500
606671,466,6500
606687,466,6500
606765,466,6500
606831,466,6500
606872,466,6500
606875,466,6500
606939,466,6500
859202,466,6500
859209,466,6500
859213,466,6500
859221,466,6500
859302,466,6500
859304,466,6500
859314,466,6500
859321,466,6500
859361,466,6500
859374,466,6500
859376,466,6500
859404,466,6500
859405,466,6500
859408,466,6500
859421,466,6500
859447,466,6500
859469,466,6500
859490,466,6500
859516,466,6500
859533,466,6500
859537,466,6500
859544,466,6500
859556,466,6500
859940,466,6500
859953,466,6500
859954,466,6500
606924,466,6595
606926,466,6595
859330,466,6630
859352,466,6630
859736,466,6630
859741,466,6630
423441,466,6664
606215,466,6664
606253,466,6664
606271,466,6664
606462,466,6664
606622,466,6664
606661,466,6664
606682,466,6664
606689,466,6664
859248,466,6664
859249,466,6664
859265,466,6664
859298,466,6664
859303,466,6664
859312,466,6664
859326,466,6664
859329,466,6664
859340,466,6664
859396,466,6664
859398,466,6664
859433,466,6664
859476,466,6664
859492,466,6664
859509,466,6664
859552,466,6664
859612,466,6664
859621,466,6664
859644,466,6664
859661,466,6664
859808,466,6664
859983,466,6664
423419,466,6673
606244,466,6822
606498,466,6822
606615,466,6822
606245,466,6834
606529,466,6834
606602,466,6834
606778,466,6834
606841,466,6834
606881,466,6834
606996,466,6834
606852,466,6879
606213,466,6940
606216,466,6940
606223,466,6940
606234,466,6940
606239,466,6940
606243,466,6940
606294,466,6940
606299,466,6940
606339,466,6940
606347,466,6940
606419,466,6940
606438,466,6940
606477,466,6940
606482,466,6940
606493,466,6940
606495,466,6940
606496,466,6940
606497,466,6940
606501,466,6940
606505,466,6940
606508,466,6940
606525,466,6940
606527,466,6940
606538,466,6940
606567,466,6940
606568,466,6940
606569,466,6940
606616,466,6940
606623,466,6940
606624,466,6940
606625,466,6940
606626,466,6940
606634,466,6940
606643,466,6940
606681,466,6940
606710,466,6940
606791,466,6940
606792,466,6940
606793,466,6940
606794,466,6940
606821,466,6940
606853,466,6940
859346,466,6940
502906,466,698F
606380,466,698F
606420,466,698F
606485,466,698F
606535,466,698F
606660,466,698F
606691,466,698F
606699,466,698F
606707,466,698F
606708,466,698F
606709,466,698F
606712,466,698F
606806,466,698F
606960,466,698F
859214,466,698F
859309,466,698F
859327,466,698F
859385,466,698F
859523,466,698F
859659,466,698F
859687,466,698F
606313,466,7017
606415,466,7017
606514,466,7017
859207,466,7017
606314,466,7229
606388,466,7229
606405,466,7229
606431,466,7229
606530,466,7229
606554,466,7229
606744,466,7229
859629,466,7229
859201,466,7234
859215,466,7234
859400,466,7234
859401,466,7234
859402,466,7234
859403,466,7234
859406,466,7234
859422,466,7234
859514,466,7234
859410,466,7260
859550,466,7260
606385,466,732E
502370,466,7421
859377,466,7421
859825,466,7421
606236,466,7514
606238,466,7514
606317,466,7514
606318,466,7514
606319,466,7514
606320,466,7514
606414,466,7514
606418,466,7514
606444,466,7514
606457,466,7514
606458,466,7514
606459,466,7514
606463,466,7514
606468,466,7514
606469,466,7514
606504,466,7514
606507,466,7514
606509,466,7514
606562,466,7514
606576,466,7514
606577,466,7514
859315,466,7514
859343,466,7514
859345,466,7514
859348,466,7514
859378,466,7514
859417,466,7514
859419,466,7514
859505,466,7514
859506,466,7514
859508,466,7514
859996,466,7514
606557,466,781F
859575,466,8406
606232,466,8449
606255,466,8449
606278,466,8449
606571,466,8449
606200,466,8660
859355,466,8660
859685,466,8660
423249,466,9419
423869,466,9419
502535,466,9419
502570,466,9419
502857,466,9419
502863,466,9419
502867,466,9419
502868,466,9419
606218,466,9419
606237,466,9419
606242,466,9419
606246,466,9419
606248,466,9419
606258,466,9419
606285,466,9419
606296,466,9419
606298,466,9419
606337,466,9419
606353,466,9419
606355,466,9419
606358,466,9419
606365,466,9419
606377,466,9419
606395,466,9419
606427,466,9419
606432,466,9419
606433,466,9419
606437,466,9419
606456,466,9419
606464,466,9419
606502,466,9419
606523,466,9419
606526,466,9419
606528,466,9419
606539,466,9419
606549,466,9419
606563,466,9419
606564,466,9419
606573,466,9419
606574,466,9419
606631,466,9419
606632,466,9419
606633,466,9419
606638,466,9419
606639,466,9419
606663,466,9419
606664,466,9419
606666,466,9419
606693,466,9419
606754,466,9419
606788,466,9419
606789,466,9419
606835,466,9419
606848,466,9419
606855,466,9419
606874,466,9419
606886,466,9419
606889,466,9419
859234,466,9419
859235,466,9419
859236,466,9419
859238,466,9419
859239,466,9419
859262,466,9419
859284,466,9419
859289,466,9419
859328,466,9419
859332,466,9419
859336,466,9419
859362,466,9419
859366,466,9419
859369,466,9419
859375,466,9419
859383,466,9419
859387,466,9419
859484,466,9419
859497,466,9419
859498,466,9419
859499,466,9419
859527,466,9419
859622,466,9419
859623,466,9419
859624,466,9419
859625,466,9419
859626,466,9419
859733,466,9419
859734,466,9419
859737,466,9419
859744,466,9419
859745,466,9419
859748,466,9419
859779,466,9419
859842,466,9419
859854,466,9419
859865,466,9419
859901,466,9419
859936,466,9419
859987,466,9419
859988,466,9419
606247,466,9690
606254,466,9690
606267,466,9690
606286,466,9690
606292,466,9690
606324,466,9690
606325,466,9690
606326,466,9690
606327,466,9690
606328,466,9690
606329,466,9690
606340,466,9690
606343,466,9690
606346,466,9690
606348,466,9690
606373,466,9690
606387,466,9690
606396,466,9690
606408,466,9690
606435,466,9690
606436,466,9690
606439,466,9690
606440,466,9690
606448,466,9690
606451,466,9690
606467,466,9690
606472,466,9690
606473,466,9690
606474,466,9690
606475,466,9690
606476,466,9690
606487,466,9690
606492,466,9690
606494,466,9690
606532,466,9690
606559,466,9690
606561,466,9690
606636,466,9690
606674,466,9690
606675,466,9690
606676,466,9690
606677,466,9690
606678,466,9690
606679,466,9690
606683,466,9690
606715,466,9690
606737,466,9690
606739,466,9690
606740,466,9690
606745,466,9690
606750,466,9690
606757,466,9690
606780,466,9690
606783,466,9690
606784,466,9690
606787,466,9690
606796,466,9690
606798,466,9690
606799,466,9690
606819,466,9690
606833,466,9690
606834,466,9690
606836,466,9690
606845,466,9690
606849,466,9690
606865,466,9690
606876,466,9690
606898,466,9690
606920,466,9690
606921,466,9690
606925,466,9690
606928,466,9690
606929,466,9690
606931,466,9690
606932,466,9690
606957,466,9690
859218,466,9690
859219,466,9690
859223,466,9690
859224,466,9690
859225,466,9690
859226,466,9690
859228,466,9690
859231,466,9690
859232,466,9690
859233,466,9690
859237,466,9690
859243,466,9690
859244,466,9690
859245,466,9690
859246,466,9690
859252,466,9690
859253,466,9690
859254,466,9690
859255,466,9690
859256,466,9690
859257,466,9690
859258,466,9690
859259,466,9690
859260,466,9690
859263,466,9690
859264,466,9690
859266,466,9690
859268,466,9690
859269,466,9690
859271,466,9690
859272,466,9690
859273,466,9690
859275,466,9690
859276,466,9690
859277,466,9690
859278,466,9690
859280,466,9690
859281,466,9690
859288,466,9690
859290,466,9690
859293,466,9690
859294,466,9690
859296,466,9690
859299,466,9690
859313,466,9690
859323,466,9690
859335,466,9690
859357,466,9690
859367,466,9690
859373,466,9690
859381,466,9690
859388,466,9690
859389,466,9690
859425,466,9690
859455,466,9690
859458,466,9690
859543,466,9690
859548,466,9690
859566,466,9690
859639,466,9690
859682,466,9690
859705,466,9690
859724,466,9690
859792,466,9690
859846,466,9690
859858,466,9690
859873,466,9690
859879,466,9690
859881,466,9690
859885,466,9690
859887,466,9690
859892,466,9690
859925,466,9690
859971,466,9690
859985,466,9690
859986,466,9690
606256,466,9691
606274,466,9691
606277,466,9691
606330,466,9691
606379,466,9691
606382,466,9691
606401,466,9691
606423,466,9691
606453,466,9691
606542,466,9691
606543,466,9691
606545,466,9691
606546,466,9691
606589,466,9691
606596,466,9691
606598,466,9691
606599,466,9691
606719,466,9691
606721,466,9691
606723,466,9691
606724,466,9691
606726,466,9691
606728,466,9691
606735,466,9691
606742,466,9691
606747,466,9691
606756,466,9691
606758,466,9691
606759,466,9691
606763,466,9691
606832,466,9691
606837,466,9691
606843,466,9691
606847,466,9691
606862,466,9691
606864,466,9691
606871,466,9691
606877,466,9691
606878,466,9691
606882,466,9691
606883,466,9691
606895,466,9691
859222,466,9748
859461,466,9748
662564,468,0458
662838,468,0458
662890,468,0458
662892,468,0458
662893,468,0458
662895,468,0458
662932,468,0458
662667,468,0552
731632,468,0552
731687,468,0552
731688,468,0552
731689,468,0552
731656,468,0561
731677,468,0561
731696,468,0561
731548,468,0571
901294,468,0571
901594,468,0571
901829,468,0571
901835,468,0571
901837,468,0571
901840,468,0571
901872,468,0571
901873,468,0571
901874,468,0571
901876,468,0571
731500,468,0575
731549,468,0575
731586,468,0575
731845,468,0575
731847,468,0575
731852,468,0575
731858,468,0575
731243,468,0576
731662,468,0583
731665,468,0583
731669,468,0583
731742,468,0583
662300,468,089E
662850,468,089E
731203,468,114F
731224,468,114F
731320,468,114F
901286,468,114F
901296,468,114F
901334,468,114F
901424,468,114F
901498,468,114F
901801,468,114F
731201,468,124F
731603,468,124F
901264,468,124F
901401,468,124F
901402,468,124F
901410,468,124F
901430,468,124F
901563,468,124F
901614,468,124F
901616,468,124F
901646,468,124F
901671,468,124F
901808,468,124F
731300,468,150G
662510,468,1533
662787,468,1533
901520,468,181H
901507,468,2432
901692,468,2432
901701,468,2432
731200,468,2588
731202,468,2588
731237,468,2588
731240,468,2588
731241,468,2588
731242,468,2588
731246,468,2588
901584,468,2588
662796,468,2749
731777,468,276F
901203,468,276F
731574,468,284E
901217,468,284E
731403,468,2891
731436,468,2891
731480,468,2891
731520,468,2891
731554,468,2891
731558,468,2891
731562,468,2891
731585,468,2891
731597,468,2891
731625,468,2891
731651,468,2891
731653,468,2891
731654,468,2891
731698,468,2891
731713,468,2891
731809,468,2891
731810,468,2891
731894,468,2891
901591,468,2891
901622,468,2891
901813,468,2891
662874,468,3099
662912,468,3099
662996,468,3099
901590,468,3290
731734,468,332D
731226,468,335G
731233,468,335G
731238,468,335G
731255,468,335G
731331,468,335G
731400,468,335G
731532,468,335G
731552,468,335G
731730,468,335G
731928,468,335G
731931,468,335G
731961,468,335G
731980,468,335G
731991,468,335G
731995,468,335G
731951,468,3633
901221,468,3633
901791,468,3633
901509,468,408D
901617,468,408D
901907,468,408D
731261,468,4336
731364,468,4336
731456,468,4336
731587,468,4336
731588,468,4336
731799,468,4336
731822,468,4336
731881,468,4336
731973,468,4336
270594,468,4369
270681,468,4369
